shot_id,game_id,period,time_in_period,event_type,is_goal,x_coord,y_coord,shot_distance,shot_angle,shot_type,zone_code,shooter_id,goalie_id,shooter_name,goalie_name,home_players_on_ice_ids,away_players_on_ice_ids,home_players_on_ice_names,away_players_on_ice_names,home_player_0_id,away_player_0_id,home_player_0_name,away_player_0_name,home_player_1_id,away_player_1_id,home_player_1_name,away_player_1_name,home_player_2_id,away_player_2_id,home_player_2_name,away_player_2_name,home_player_3_id,away_player_3_id,home_player_3_name,away_player_3_name,home_player_4_id,away_player_4_id,home_player_4_name,away_player_4_name,home_player_5_id,away_player_5_id,home_player_5_name,away_player_5_name,last_event_type,last_event_time_diff,last_event_distance,zone_entries_last_30s,passes_last_30s,shots_last_30s,hits_last_30s,is_rush,is_rebound,is_off_turnover,play_sequence,home_score,away_score,is_home_team,home_skaters,away_skaters,is_power_play,home_sog,away_sog
2024010076_173,2024010076,2,787,shot-on-goal,0,64,14,28.653097563788805,29.248826336546973,wrist,O,8480441,8480981,T. Fix-Wolansky,J. Hofer,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,36,53.33854141237835,0,0,0,0,0,0,0,"[{'type': 'hit', 'time_diff': 274, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 271, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 270, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 270, 'team': 29, 'zone': 'O'}, {'type': 'hit', 'time_diff': 250, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 243, 'team': 19, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 226, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 211, 'team': 29, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 195, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 141, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 141, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 137, 'team': 19, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 134, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 134, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 116, 'team': 19, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 114, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 104, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 59, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 48, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 36, 'team': 29, 'zone': 'N'}]",0,0,False,1,5,True,12,18
2024010076_174,2024010076,2,788,shot-on-goal,0,85,-8,8.94427190999916,63.43494882292201,deflected,O,8482451,8480981,M. Pyyhtia,J. Hofer,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,1,30.4138126514911,0,0,1,0,0,1,0,"[{'type': 'shot-on-goal', 'time_diff': 272, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 271, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 271, 'team': 29, 'zone': 'O'}, {'type': 'hit', 'time_diff': 251, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 244, 'team': 19, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 227, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 212, 'team': 29, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 196, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 142, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 142, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 138, 'team': 19, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 135, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 135, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 117, 'team': 19, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 115, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 105, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 60, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 49, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 37, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 1, 'team': 29, 'zone': 'O'}]",0,0,False,1,5,True,12,19
2024010076_180,2024010076,2,814,shot-on-goal,0,48,36,54.56189146281496,41.28471089457123,slap,O,8480441,8480981,T. Fix-Wolansky,J. Hofer,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,12,22.360679774997898,0,0,4,1,0,0,0,"[{'type': 'giveaway', 'time_diff': 238, 'team': 29, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 222, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 168, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 168, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 164, 'team': 19, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 161, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 161, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 143, 'team': 19, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 141, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 131, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 86, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 75, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 63, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 27, 'team': 29, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 26, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 23, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 23, 'team': 29, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 21, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 16, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 12, 'team': 29, 'zone': 'N'}]",0,0,False,1,5,True,12,20
2024010076_189,2024010076,2,898,shot-on-goal,0,73,-4,16.492422502470642,14.036243467926479,tip-in,O,8484149,8480981,G. Brindley,J. Hofer,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,blocked-shot,8,132.09844813622905,0,0,1,0,0,0,0,"[{'type': 'blocked-shot', 'time_diff': 215, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 170, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 159, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 147, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 111, 'team': 29, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 110, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 107, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 107, 'team': 29, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 105, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 100, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 96, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 84, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 83, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 83, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 78, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 78, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 76, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 76, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 67, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 8, 'team': 19, 'zone': 'D'}]",0,0,False,1,5,True,12,21
2024010076_190,2024010076,2,906,missed-shot,0,-90,7,7.0710678118654755,81.86989764584403,wrap-around,O,8475170,8482982,B. Schenn,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,8,163.37074401495514,0,0,2,0,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 178, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 167, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 155, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 119, 'team': 29, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 118, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 115, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 115, 'team': 29, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 113, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 108, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 104, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 92, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 91, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 91, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 86, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 86, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 84, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 84, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 75, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 16, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 8, 'team': 29, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010076_191,2024010076,2,914,shot-on-goal,0,55,19,38.948684188300895,29.197486046064476,wrist,O,8484166,8480981,A. Fantilli,J. Hofer,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,missed-shot,8,145.49570440394453,0,0,3,0,0,0,0,"[{'type': 'giveaway', 'time_diff': 175, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 163, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 127, 'team': 29, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 126, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 123, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 123, 'team': 29, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 121, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 116, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 112, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 100, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 99, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 99, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 94, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 94, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 92, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 92, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 83, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 24, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 16, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 8, 'team': 19, 'zone': 'O'}]",0,0,False,1,5,True,12,22
2024010076_194,2024010076,2,954,missed-shot,0,-35,-3,54.08326913195984,176.82016988013575,wrist,O,8480058,8482982,P. Joseph,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,38,106.96261028976434,0,0,0,0,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 166, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 163, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 163, 'team': 29, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 161, 'team': 29, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 156, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 152, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 140, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 139, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 139, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 134, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 134, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 132, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 132, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 123, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 64, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 56, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 48, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 40, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 38, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 38, 'team': 19, 'zone': 'D'}]",0,0,False,1,5,True,0,0
2024010076_198,2024010076,2,987,missed-shot,0,-48,-17,44.384682042344295,157.47943439710312,wrist,O,8482784,8482982,Z. Dean,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,2,56.79788728465171,0,0,0,0,0,0,1,"[{'type': 'blocked-shot', 'time_diff': 189, 'team': 29, 'zone': 'D'}, {'type': 'hit', 'time_diff': 185, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 173, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 172, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 172, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 167, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 167, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 165, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 165, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 156, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 97, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 89, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 81, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 73, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 71, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 71, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 33, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 22, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 22, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 2, 'team': 19, 'zone': 'N'}]",0,0,False,1,5,True,0,0
2024010076_199,2024010076,2,998,missed-shot,0,-30,-30,66.18912297349165,153.04782106877104,snap,O,8480058,8482982,P. Joseph,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,missed-shot,11,22.20360331117452,0,0,1,0,0,0,0,"[{'type': 'hit', 'time_diff': 196, 'team': 29, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 184, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 183, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 183, 'team': 19, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 178, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 178, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 176, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 176, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 167, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 108, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 100, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 92, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 84, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 82, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 82, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 44, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 33, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 33, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 13, 'team': 19, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 11, 'team': 19, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010076_204,2024010076,2,1044,shot-on-goal,0,-32,17,59.481089431852205,163.393019421383,wrist,O,8481059,8482982,S. Perunovich,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,6,20.8806130178211,0,0,0,2,0,0,0,"[{'type': 'faceoff', 'time_diff': 224, 'team': 29, 'zone': 'O'}, {'type': 'goal', 'time_diff': 222, 'team': 29, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 222, 'team': 19, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 213, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 154, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 146, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 138, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 130, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 128, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 128, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 90, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 79, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 79, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 59, 'team': 19, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 57, 'team': 19, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 46, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 35, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 28, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 17, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 6, 'team': 29, 'zone': 'D'}]",0,0,False,1,5,True,13,22
2024010076_207,2024010076,2,1137,missed-shot,0,-55,10,35.4400902933387,163.61045966596524,snap,O,8481598,8482982,P. Broberg,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,64,41.14608122288197,0,0,0,0,0,0,0,"[{'type': 'giveaway', 'time_diff': 306, 'team': 19, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 247, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 239, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 231, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 223, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 221, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 221, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 183, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 172, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 172, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 152, 'team': 19, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 150, 'team': 19, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 139, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 128, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 121, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 110, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 99, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 93, 'team': 19, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 90, 'team': 19, 'zone': 'D'}, {'type': 'hit', 'time_diff': 64, 'team': 29, 'zone': 'N'}]",0,0,False,1,5,True,0,0
2024010076_208,2024010076,2,1159,shot-on-goal,0,-42,12,48.507731342539614,165.67728002179646,slap,O,8470600,8482982,R. Suter,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,missed-shot,22,13.152946437965905,0,0,1,0,0,0,0,"[{'type': 'blocked-shot', 'time_diff': 269, 'team': 19, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 261, 'team': 29, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 253, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 245, 'team': 29, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 243, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 243, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 205, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 194, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 194, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 174, 'team': 19, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 172, 'team': 19, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 161, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 150, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 143, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 132, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 121, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 115, 'team': 19, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 112, 'team': 19, 'zone': 'D'}, {'type': 'hit', 'time_diff': 86, 'team': 29, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 22, 'team': 19, 'zone': 'O'}]",0,0,False,1,5,True,14,22
2024010076_213,2024010076,2,1190,missed-shot,0,-82,4,8.06225774829855,150.25511870305778,tip-in,O,8475753,8482982,J. Faulk,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,28,22.20360331117452,0,0,0,0,0,0,0,"[{'type': 'faceoff', 'time_diff': 274, 'team': 19, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 236, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 225, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 225, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 205, 'team': 19, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 203, 'team': 19, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 192, 'team': 19, 'zone': 'O'}, {'type': 'hit', 'time_diff': 181, 'team': 29, 'zone': 'N'}, {'type': 'hit', 'time_diff': 174, 'team': 19, 'zone': 'N'}, {'type': 'hit', 'time_diff': 163, 'team': 19, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 152, 'team': 29, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 146, 'team': 19, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 143, 'team': 19, 'zone': 'D'}, {'type': 'hit', 'time_diff': 117, 'team': 29, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 53, 'team': 19, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 31, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 28, 'team': '', 'zone': ''}, {'type': 'penalty', 'time_diff': 28, 'team': 19, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 28, 'team': 29, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 28, 'team': 29, 'zone': 'D'}]",0,0,False,1,4,True,0,0
2024010076_217,2024010076,3,13,shot-on-goal,0,55,-24,41.617304093369626,35.21759296819271,wrist,O,8480023,8482982,R. Thomas,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,13,60.00833275470999,0,0,0,0,0,0,0,"[{'type': 'period-start', 'time_diff': 13, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 13, 'team': 19, 'zone': 'N'}]",0,0,False,1,4,True,15,22
2024010076_224,2024010076,3,76,shot-on-goal,0,82,-20,21.18962010041709,70.70995378081128,wrist,O,8477402,8482982,P. Buchnevich,J. Greaves,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,46,22.360679774997898,0,0,0,0,0,0,0,"[{'type': 'period-start', 'time_diff': 76, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 76, 'team': 19, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 63, 'team': 19, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 61, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 61, 'team': 19, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 56, 'team': 29, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 56, 'team': 19, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 50, 'team': 19, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 46, 'team': 19, 'zone': 'O'}]",0,0,False,1,3,True,16,22
